descricao;endereco;area;quartos;wc;vagas;valor;condominio;wlink
Apartamento novo! No Água Verde 2 quartos, suíte, churrasqueira a carvão na sacada! Vaga de garagem;Rua Doutor Raul Carneiro FilhoCuritibaParaná;['106'];[2];[2];[1];531000;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-64m2-venda-RS531000-id-2509905129/
Apartamento lançamento 53 metros quadrados com 2 quartos em Água Verde - Curitiba - PR;Rua ParáCuritibaParaná;[];[2];[2];[1];399527;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-53m2-venda-RS399527-id-2510327084/
Curitiba - Apartamento Padrão - Alto da Glória;;['176'];[3];[3];[2];2800;1000;https://www.vivareal.com.br/imovel/apartamento-3-quartos-alto-da-gloria-bairros-curitiba-com-garagem-116m2-venda-RS790000-id-2530731384/
Lindo Studio no Sevent Avenue, andar alto, face leste, mobiliado.;Rua Conselheiro LaurindoCuritibaParaná;['50'];[1];[1];[0];304999;400;https://www.vivareal.com.br/imovel/apartamento-1-quartos-reboucas-bairros-curitiba-29m2-venda-RS304999-id-2535727209/
Sevent mobiliado, andar alto, sem vaga;Rua Conselheiro LaurindoCuritibaParaná;['50'];[1];[1];[0];304998;400;https://www.vivareal.com.br/imovel/apartamento-1-quartos-reboucas-bairros-curitiba-29m2-venda-RS304998-id-2535729079/
Curitiba - Apartamento Padrão - Capão Raso;;['83'];[2];[2];[1];381150;;https://www.vivareal.com.br/imovel/apartamento-2-quartos-capao-raso-bairros-curitiba-com-garagem-65m2-venda-RS381150-id-2519605901/
Apartamento para venda 82 metros quadrados com 3 quartos em Vila Izabel - Curitiba - PR;Rua Eurides CunhaCuritibaParaná;['111'];[3];[2];[2];635000;480;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-izabel-bairros-curitiba-com-garagem-82m2-venda-RS635000-id-2529566076/
Curitiba - Apartamento Padrão - Centro;Rua Marechal DeodoroCuritibaParaná;['245'];[4];[4];[2];890000;;https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-curitiba-com-garagem-179m2-venda-RS890000-id-2526725703/
Curitiba - Apartamento Padrão - Água Verde;;['218'];[3];[2];[2];990000;500;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-113m2-venda-RS990000-id-2514258502/
APARTAMENTO com 3 dormitórios à venda com 316.57m² por R$ 2.620.000,00 no bairro Cabral - CURITIBA /;Rua Bom JesusCuritibaParaná;['316'];[3];[3];[3];2620000;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-214m2-venda-RS2620000-id-2506282282/
Curitiba - Apartamento Padrão - Vila Izabel;;['148'];[3];[2];[2];730000;;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-izabel-bairros-curitiba-com-garagem-90m2-venda-RS730000-id-2528267274/
Apartamento para venda com 305 metros quadrados com 4 quartos em Bigorrilho - Curitiba - PR;Rua Padre AnchietaCuritibaParaná;['430'];[4];[6];[3];1990000;2000;https://www.vivareal.com.br/imovel/apartamento-4-quartos-bigorrilho-bairros-curitiba-com-garagem-305m2-venda-RS1990000-id-2496627940/
Oportunidade de Investimento Centro 2 Suítes 1 Vaga 45m² Shopping Estação Curitiba;Avenida Silva JardimCuritibaParaná;['74'];[2];[1];[1];385815;420;https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-curitiba-com-garagem-45m2-venda-RS385815-id-2495128012/
APARTAMENTO com 2 dormitórios à venda com 114.76m² por R$ 650.000,00 no bairro Cidade Industrial - C;Rua Monsenhor Ivo ZanlorenziCuritibaParaná;['114'];[2];[2];[2];650000;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-bairros-curitiba-com-garagem-80m2-venda-RS650000-id-2537136529/
Apartamento no Bigorrilho - ARYA1;Rua Desembargador Otávio do AmaralCuritibaParaná;['156'];[2];[2];[1];874000;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-72m2-venda-RS874000-id-2523632420/
Apartamento no Bigorrilho - ARYA1;Rua Desembargador Otávio do AmaralCuritibaParaná;['129'];[2];[2];[1];760000;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-72m2-venda-RS760000-id-2523633301/
Apartamento no Bigorrilho - ARYA1;Rua Desembargador Otávio do AmaralCuritibaParaná;['158'];[2];[2];[1];878000;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-73m2-venda-RS878000-id-2523632419/
Apartamento no Bigorrilho - ARYA1;Rua Desembargador Otávio do AmaralCuritibaParaná;['179'];[2];[3];[1];1000000;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-89m2-venda-RS1000000-id-2523632418/
Apartamento no Bigorrilho - ARYA1;Rua Desembargador Otávio do AmaralCuritibaParaná;['156'];[2];[2];[1];850000;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-72m2-venda-RS850000-id-2523632422/
Apartamento no Bigorrilho - ARYA1;Rua Desembargador Otávio do AmaralCuritibaParaná;['129'];[2];[2];[1];784000;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-72m2-venda-RS784000-id-2523634983/
CURITIBA - Padrão - Cidade Industrial;;['53'];[2];[2];[];297900;;https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-bairros-curitiba-53m2-venda-RS297900-id-2529207987/
CURITIBA - Apartamento Padrão - Capão Raso;;['127'];[2];[2];[1];399000;;https://www.vivareal.com.br/imovel/apartamento-2-quartos-capao-raso-bairros-curitiba-com-garagem-115m2-venda-RS399000-id-2525471502/
CURITIBA - Apartamento Padrão - Cabral;;['280'];[3];[5];[2];1490000;;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-176m2-venda-RS1490000-id-2497449181/
Curitiba - Apartamento Padrão - Boa Vista;;['110'];[2];[2];[1];399000;;https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-vista-bairros-curitiba-com-garagem-76m2-venda-RS399000-id-2534350782/
APARTAMENTO RESIDENCIAL em Curitiba - PR, Tingui;Rua João Batista TrentinCuritibaParaná;['100'];[1];[1];[1];198900;350;https://www.vivareal.com.br/imovel/apartamento-1-quartos-tingui-bairros-curitiba-com-garagem-50m2-venda-RS198900-id-2530511477/
Apartamento para venda com 76 metros quadrados com 3 quartos em Novo Mundo - Curitiba - PR;Rua Serafim FrançaCuritibaParaná;['117'];[3];[2];[2];580000;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-76m2-venda-RS580000-id-2532293095/
APARTAMENTO com 2 dormitórios à venda com 186.98m² por R$ 834.157,50 no bairro Mercês - CURITIBA / P;Rua Júlio PernetaCuritibaParaná;['186'];[2];[2];[1];834157;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-merces-bairros-curitiba-com-garagem-93m2-venda-RS834157-id-2505045517/
Apartamento para venda tem 59m² com 3 quartos em Novo Mundo;Rua Pedro GussoCuritibaParaná;['69'];[3];[1];[1];235000;370;https://www.vivareal.com.br/imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-59m2-venda-RS235000-id-2533040449/
VENDO APARTAMENTO DECORADO NO BACACHERRI, R$ 415.000,00;Rua Doutor Alarico Vieira de AlencarCuritibaParaná;['92'];[2];[2];[1];415000;350;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bacacheri-bairros-curitiba-com-garagem-63m2-venda-RS415000-id-2537398607/
Apartamento para Venda em Curitiba, Cachoeira, 2 dormitórios, 1 banheiro, 1 vaga;Rua David BodziakCuritibaParaná;['45'];[2];[1];[1];155000;250;https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachoeira-bairros-curitiba-com-garagem-45m2-venda-RS155000-id-2507445575/
CURITIBA - Apartamento Padrão - Champagnat;;['624'];[4];[4];[5];7373500;;https://www.vivareal.com.br/imovel/apartamento-4-quartos-champagnat-bairros-curitiba-com-garagem-369m2-venda-RS7373500-id-2529662480/
Curitiba - Apartamento Padrão - Água Verde;;['171'];[3];[3];[1];550000;1377;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-122m2-venda-RS550000-id-2500926288/
CURITIBA - Padrão - Mossunguê;Rua Professor Pedro Viriato Parigot de SouzaCuritibaParaná;['428'];[3];[6];[4];2690000;3845;https://www.vivareal.com.br/imovel/apartamento-3-quartos-mossungue-bairros-curitiba-com-garagem-381m2-venda-RS2690000-id-2530251878/
Excelente apartamento de 2 quartos na Cidade Industrial!!;Rua Pedro Driessen FilhoCuritibaParaná;['51'];[2];[1];[1];128000;250;https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-bairros-curitiba-com-garagem-43m2-venda-RS128000-id-2512193876/
Triplex no Umbará com amplo rooftop.;Rua Profeta IsaíasCuritibaParaná;['180'];[3];[3];[2];499999;;https://www.vivareal.com.br/imovel/apartamento-3-quartos-umbara-bairros-curitiba-com-garagem-147m2-venda-RS499999-id-2517248490/
Lindo apartamento ensolarado no Cabral!;Avenida Nossa Senhora da LuzCuritibaParaná;['107'];[3];[2];[2];598000;940;https://www.vivareal.com.br/imovel/apartamento-3-quartos-bacacheri-bairros-curitiba-com-garagem-93m2-venda-RS598000-id-2482587993/
CURITIBA - Padrão - Mercês;Rua Paulo MartinsCuritibaParaná;['137'];[3];[3];[2];850000;820;https://www.vivareal.com.br/imovel/apartamento-3-quartos-merces-bairros-curitiba-com-garagem-115m2-venda-RS850000-id-2528303131/
Apartamento no Ecoville;Rua Ângelo NabosneCuritibaParaná;['187'];[3];[4];[2];1250000;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-129m2-venda-RS1250000-id-2514754877/
Curitiba - Apartamento Padrão - Vista Alegre;Rua Major Virgolino EsmanhottoCuritibaParaná;['73'];[2];[1];[1];250000;470;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vista-alegre-bairros-curitiba-com-garagem-56m2-venda-RS250000-id-2529848166/
Apartamento Pronto para Morar, 2 dormitórios à venda n Rua Felisbino Passos n° 140, Bairro Tingui -;Rua Felisbino PassosCuritibaParaná;['83'];[2];[1];[0];234600;225;https://www.vivareal.com.br/imovel/apartamento-2-quartos-tingui-bairros-curitiba-44m2-venda-RS234600-id-2528460689/
CURITIBA - Apartamento Padrão - Alto da Glória;;['175'];[3];[2];[2];790000;83400;https://www.vivareal.com.br/imovel/apartamento-3-quartos-alto-da-gloria-bairros-curitiba-com-garagem-92m2-venda-RS790000-id-2537142544/
Apartamento para venda possui 70 metros quadrados com 3 quartos em Novo Mundo - Curitiba - PR;Rua João BonatCuritibaParaná;[];[3];[2];[1];315000;434;https://www.vivareal.com.br/imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-70m2-venda-RS315000-id-2531182776/
Curitiba - Apartamento Padrão - Alto da Glória;Rua MauáCuritibaParaná;['64'];[2];[1];[];260000;200;https://www.vivareal.com.br/imovel/apartamento-2-quartos-alto-da-gloria-bairros-curitiba-50m2-venda-RS260000-id-2528738384/
Apartamento no Centro - ARYA 1;Rua Brigadeiro FrancoCuritibaParaná;['87'];[2];[1];[1];455000;485;https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-curitiba-com-garagem-65m2-venda-RS455000-id-2512895927/
Apto 01 dormitório, sala, coz/ar. Serviço;;['55'];[1];[1];[0];150000;350;https://www.vivareal.com.br/imovel/apartamento-1-quartos-alto-da-gloria-bairros-curitiba-38m2-venda-RS150000-id-2533135661/
CURITIBA - Padrão - Batel;;['98'];[3];[2];[1];430000;;https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-77m2-venda-RS430000-id-2508367246/
Curitiba - Apartamento Padrão - Tingui;Rua Edmundo Alberto MercerCuritibaParaná;['52'];[2];[2];[1];320900;300;https://www.vivareal.com.br/imovel/apartamento-2-quartos-tingui-bairros-curitiba-com-garagem-52m2-venda-RS320900-id-2533906344/
Apartamento Duplex com 445m² Privativos, 4 Suítes e 4 Vagas no Ecoville.;Rua Luísa DarivaCuritibaParaná;['446'];[4];[6];[5];7709380;0;https://www.vivareal.com.br/imovel/apartamento-4-quartos-ecoville-bairros-curitiba-com-garagem-446m2-venda-RS7709380-id-2484127950/
APARTAMENTO RESIDENCIAL em Curitiba - PR, Água Verde;Rua José CadilheCuritibaParaná;['50'];[3];[1];[1];663900;350;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-50m2-venda-RS663900-id-2530511380/
Apartamento à venda, Mercês, Curitiba, PR, reformado, 61 metros úteis, 3 quartos, ensolarado e 1 va;;['71'];[3];[1];[1];247000;250;https://www.vivareal.com.br/imovel/apartamento-3-quartos-merces-bairros-curitiba-com-garagem-61m2-venda-RS247000-id-2535288171/
Curitiba - Apartamento Padrão - Tingui;Rua Brasílio Bacellar FilhoCuritibaParaná;['39'];[1];[1];[1];215000;;https://www.vivareal.com.br/imovel/apartamento-1-quartos-tingui-bairros-curitiba-com-garagem-39m2-venda-RS215000-id-2535918892/
Apartamento a venda no Água Verde - 107m2 privativos - 2 vagas;Rua Marquês do ParanáCuritibaParaná;[];[3];[3];[2];1073000;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-107m2-venda-RS1073000-id-2507738384/
APARTAMENTO em CURITIBA - PR, no bairro Santa Quitéria;Rua Engenheiro Luiz Carlos de Oliveira BorgesCuritibaParaná;['76'];[3];[1];[1];270000;375;https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-quiteria-bairros-curitiba-com-garagem-58m2-venda-RS270000-id-2537854383/
Apartamento para Venda em Curitiba, Cidade Industrial, 3 dormitórios, 1 suíte, 2 banheiros, 1 vaga;Rua João BettegaCuritibaParaná;['95'];[3];[2];[1];277100;;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cidade-industrial-bairros-curitiba-com-garagem-61m2-venda-RS277100-id-2456681776/
Curitiba - Apartamento Padrão - Campo Comprido;;['115'];[3];[2];[2];580000;600;https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-comprido-bairros-curitiba-com-garagem-89m2-venda-RS580000-id-2529065777/
Apartamento no Batel - ARYA 1;Avenida Silva JardimCuritibaParaná;['614'];[4];[6];[4];2980000;1980;https://www.vivareal.com.br/imovel/apartamento-4-quartos-batel-bairros-curitiba-com-garagem-422m2-venda-RS2980000-id-2529792493/
APARTAMENTO RESIDENCIAL em CURITIBA - PR, PORTÃO;;['127'];[3];[2];[2];715000;127;https://www.vivareal.com.br/imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-88m2-venda-RS715000-id-2534790896/
Garden Exclusivo no Água Verde 259m² 03 Quartos 01 Suíte 2 Vagas Grigio;Rua Professor Assis GonçalvesCuritibaParaná;['346'];[3];[2];[2];1145300;800;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-259m2-venda-RS1145300-id-2495529019/
Curitiba - Apartamento Padrão - Rebouças;;['398'];[3];[5];[4];2500000;;https://www.vivareal.com.br/imovel/apartamento-3-quartos-reboucas-bairros-curitiba-com-garagem-364m2-venda-RS2500000-id-2523188103/
CURITIBA - Apartamento Padrão - Seminário;;['48'];[2];[2];[1];383490;;https://www.vivareal.com.br/imovel/apartamento-2-quartos-seminario-bairros-curitiba-com-garagem-48m2-venda-RS383490-id-2514855367/
Apartamento com 2 dormitórios 62m² à venda;Rua João BonatCuritibaParaná;['101'];[2];[1];[1];366325;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-novo-mundo-bairros-curitiba-com-garagem-62m2-venda-RS366325-id-2534561267/
Apartamento 1 dormitório à venda - Centro - Curitiba/PR;Avenida Sete de SetembroCuritibaParaná;['42'];[1];[1];[0];198000;389;https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-31m2-venda-RS198000-id-2511651098/
Curitiba - Apartamento Padrão - Portão;Rua Professora Doracy CezzarinoCuritibaParaná;['242'];[3];[5];[2];1250000;650;https://www.vivareal.com.br/imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-126m2-venda-RS1250000-id-2523098316/
Apartamento para venda possui 56 metros quadrados com 2 quartos em Santo Inácio - Curitiba - PR;Rua Tobias de Macedo JúniorCuritibaParaná;['90'];[2];[2];[1];398800;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-santo-inacio-bairros-curitiba-com-garagem-56m2-venda-RS398800-id-2497530503/
Apartamento - Água Verde - Curitiba;Avenida IguaçuCuritibaParaná;['115'];[3];[2];[1];339000;350;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-95m2-venda-RS339000-id-2531852791/
Curitiba - Apartamento Padrão - São Lourenço;;['250'];[4];[3];[2];1800000;1800;https://www.vivareal.com.br/imovel/apartamento-4-quartos-sao-lourenco-bairros-curitiba-com-garagem-250m2-venda-RS1800000-id-2534399030/
Apartamento com 3 dormitórios 129m² à venda;Rua GutembergCuritibaParaná;['164'];[3];[3];[2];1921759;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-129m2-venda-RS1921759-id-2513766912/
CURITIBA - Apartamento Padrão - BATEL;;['277'];[3];[5];[3];2149000;;https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-151m2-venda-RS2149000-id-2525777079/
Apartamento térreo com 3 dormitórios à venda, 50 m² por R$ 175.000 - Boa Vista - Curitiba/PR;Rua Delegado Miguel ZacariasCuritibaParaná;['52'];[3];[1];[1];175000;270;https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-vista-bairros-curitiba-com-garagem-50m2-venda-RS175000-id-2535706680/
CURITIBA - Apartamento Padrão - Juvevê;;['383'];[4];[3];[3];1490000;1860;https://www.vivareal.com.br/imovel/apartamento-4-quartos-juveve-bairros-curitiba-com-garagem-264m2-venda-RS1490000-id-2525779306/
APARTAMENTO com 2 dormitórios à venda com 96.63m² por R$ 423.900,00 no bairro Água Verde - CURITIBA;Rua José CadilheCuritibaParaná;['96'];[2];[2];[1];423900;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-59m2-venda-RS423900-id-2515895041/
Curitiba - Apartamento Padrão - Bacacheri;Rua Gago CoutinhoCuritibaParaná;['68'];[2];[2];[1];550000;;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bacacheri-bairros-curitiba-com-garagem-68m2-venda-RS550000-id-2534978904/
Venda APARTAMENTO CURITIBA PR Brasil;Rua Paulo GorskiCuritibaParaná;['285'];[3];[3];[2];2903270;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-211m2-venda-RS2903270-id-2502979775/
TREND OPEN SOHO, R$ 1.221.359,00;Alameda Princesa IzabelCuritibaParaná;['220'];[2];[3];[2];1221359;;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-104m2-venda-RS1221359-id-2537400801/
䷶Studio Mobiliado à venda Urban Office Hotel Alto da Glória - Curitiba;Avenida João GualbertoCuritibaParaná;['61'];[1];[1];[0];450000;0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-alto-da-gloria-bairros-curitiba-25m2-venda-RS450000-id-2512673093/
Curitiba - Apartamento Padrão - Vila Izabel;Rua GuararapesCuritibaParaná;['131'];[2];[1];[2];968680;658;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-izabel-bairros-curitiba-com-garagem-103m2-venda-RS968680-id-2533907111/
Curitiba - Apartamento Padrão - Vila Izabel;;['110'];[3];[2];[2];769000;;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-izabel-bairros-curitiba-com-garagem-99m2-venda-RS769000-id-2520829295/
Curitiba - Apartamento Padrão - Novo Mundo;;['77'];[2];[2];[1];315807;200;https://www.vivareal.com.br/imovel/apartamento-2-quartos-novo-mundo-bairros-curitiba-com-garagem-66m2-venda-RS315807-id-2537508075/
Conj. Res. Moradias Abaeté II | Apartamento 2 Dorm | Vaga |35m²Priv| Boa vista;Rua Carlota Straube de AraújoCuritibaParaná;['35'];[2];[1];[1];150000;170;https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-vista-bairros-curitiba-com-garagem-35m2-venda-RS150000-id-2537246178/
APARTAMENTO com 1 dormitório à venda com 35m² por R$ 247.000,00 no bairro Campo Comprido - CURITIBA;Rua Eunice WeaverCuritibaParaná;['35'];[1];[1];[1];247000;0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-campo-comprido-bairros-curitiba-com-garagem-35m2-venda-RS247000-id-2527163947/
